bagId;aansluiting;status;datum
0936100000001272;Warmte;Aanvraag ontvangen;4-5-2023 15:15:05
0936100000001272;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:05
0936100000003522;Warmte;Aanvraag ontvangen;4-5-2023 15:14:58
0936100000003959;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:30
0936100000003959;Warmte;Aanvraag ontvangen;8-6-2023 08:02:30
0936100000005351;Warmte;Aanvraag goedgekeurd;1-8-2023 16:41:53
0936100000005351;Elektriciteit;Aanvraag goedgekeurd;1-8-2023 16:41:53
0936100000006147;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 10:03:08
0936100000006147;Warmte;Aanvraag goedgekeurd;25-7-2023 10:03:08
0936100000008207;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:53
0936100000008207;Warmte;Aanvraag ontvangen;1-6-2023 10:37:53
0938100000000913;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:54
0938100000000913;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:54
0938100000004478;Elektriciteit;Aanvraag goedgekeurd;8-8-2023 10:41:49
0938100000004478;Warmte;Aanvraag goedgekeurd;8-8-2023 10:41:49
0938100000006927;Warmte;Aanvraag ontvangen;11-5-2023 11:32:39
0938100000006927;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:39
0938100000007788;Warmte;Aanvraag ontvangen;17-5-2023 14:37:37
0938100000007788;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:37
0946100000201951;Warmte;Aanvraag ontvangen;4-5-2023 15:14:59
0946100000211817;Elektriciteit;Aanvraag goedgekeurd;31-7-2023 14:01:54
0946100000211817;Warmte;Aanvraag goedgekeurd;31-7-2023 14:01:54
0951100000003373;Warmte;Aanvraag ontvangen;4-5-2023 15:14:57
0951100000004387;Warmte;Aanvraag ontvangen;4-5-2023 15:14:59
0951100000004387;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:59
0957100000201133;Warmte;Aanvraag goedgekeurd;24-8-2023 10:48:39
0957100000201133;Elektriciteit;Aanvraag goedgekeurd;24-8-2023 10:48:39
0957100000209674;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:35
0957100000209674;Warmte;Aanvraag ontvangen;11-5-2023 11:32:35
0957100000217061;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 08:51:45
0957100000217061;Warmte;Aanvraag goedgekeurd;2-8-2023 08:51:45
0957100000218233;Warmte;Aanvraag ontvangen;1-6-2023 10:37:47
0957100000219548;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 15:16:56
0957100000220409;Warmte;Aanvraag ontvangen;1-6-2023 10:37:49
0957100000220409;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:49
0957100000221399;Warmte;Aanvraag ontvangen;4-5-2023 15:15:04
0957100000221399;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:04
0957100000222188;Elektriciteit;Aanvraag goedgekeurd;26-7-2023 16:13:12
0957100000222188;Warmte;Aanvraag goedgekeurd;26-7-2023 16:13:12
0957100000242150;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:58
0957100000242150;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:58
0957100000243805;Elektriciteit;Aanvraag goedgekeurd;1-8-2023 16:41:53
0957100000243805;Warmte;Aanvraag goedgekeurd;1-8-2023 16:41:53
0957100000261125;Warmte;Aanvraag ontvangen;4-5-2023 15:14:58
0957100000261125;Elektriciteit;Aanvraag goedgekeurd;3-8-2023 11:41:51
0957100000261125;Elektriciteit;Aanvraag goedgekeurd;16-8-2023 11:23:33
0957100000261572;Elektriciteit;Aanvraag ontvangen;1-5-2023 16:54:42
0957100000261572;Warmte;Aanvraag ontvangen;1-5-2023 16:54:42
0957100000261572;Warmte;Aanvraag ontvangen;1-5-2023 16:54:42
0957100000261572;Elektriciteit;Aanvraag ontvangen;1-5-2023 16:54:42
0957100000261572;Warmte;Aanvraag goedgekeurd;28-7-2023 10:20:53
0957100000261572;Elektriciteit;Aanvraag goedgekeurd;28-7-2023 10:20:53
0957100000261807;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 10:03:07
0957100000261807;Warmte;Aanvraag goedgekeurd;25-7-2023 10:03:07
0957100000302761;Warmte;Aanvraag goedgekeurd;18-8-2023 08:33:34
0957100000304262;Elektriciteit;Aanvraag goedgekeurd;21-7-2023 10:28:04
0957100000304262;Warmte;Aanvraag goedgekeurd;21-7-2023 10:28:04
0962100000205543;Warmte;Aanvraag ontvangen;4-5-2023 15:15:02
0962100000205543;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:02
0962100000206153;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:11
0962100000207226;Elektriciteit;Aanvraag goedgekeurd;1-9-2023 10:00:10
0962100000207226;Warmte;Aanvraag goedgekeurd;1-9-2023 10:00:10
0965100000801783;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:50
0965100000801783;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:50
0971100000016589;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:57
0971100000016589;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:57
0971100000031070;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 10:03:07
0971100000031070;Warmte;Aanvraag goedgekeurd;25-7-2023 10:03:07
0981100000001118;Warmte;Aanvraag goedgekeurd;26-7-2023 17:03:16
0981100000001118;Elektriciteit;Aanvraag goedgekeurd;26-7-2023 17:03:16
0981100000003739;Warmte;Aanvraag ontvangen;4-5-2023 15:15:02
0981100000004638;Elektriciteit;Aanvraag goedgekeurd;1-8-2023 10:51:49
0981100000004638;Warmte;Aanvraag goedgekeurd;1-8-2023 10:51:49
0981100000015778;Warmte;Aanvraag ontvangen;11-5-2023 11:32:41
0981100000015778;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:41
0981100000022957;Warmte;Aanvraag goedgekeurd;16-8-2023 11:23:34
0981100000022957;Elektriciteit;Aanvraag goedgekeurd;16-8-2023 11:23:34
0983100000000469;Elektriciteit;Aanvraag goedgekeurd;23-8-2023 09:53:28
0983100000003276;Warmte;Aanvraag goedgekeurd;27-7-2023 14:00:58
0983100000004692;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:12
0983100000004692;Warmte;Aanvraag goedgekeurd;27-6-2023 13:22:12
0983100000004867;Elektriciteit;Aanvraag goedgekeurd;21-7-2023 10:28:05
0983100000004867;Warmte;Aanvraag goedgekeurd;21-7-2023 10:28:05
0983100000005141;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 10:26:43
0983100000005400;Elektriciteit;Aanvraag goedgekeurd;10-8-2023 16:16:50
0983100000005400;Warmte;Aanvraag goedgekeurd;10-8-2023 16:16:50
0983100000006135;Warmte;Aanvraag ontvangen;17-5-2023 14:37:39
0983100000006135;Warmte;Aanvraag ontvangen;1-6-2023 10:37:45
0983100000006515;Elektriciteit;Aanvraag goedgekeurd;18-7-2023 10:33:54
0983100000006525;Warmte;Aanvraag goedgekeurd;6-8-2023 11:31:46
0983100000006525;Elektriciteit;Aanvraag goedgekeurd;6-8-2023 11:31:46
0983100000007129;Warmte;Aanvraag goedgekeurd;11-8-2023 14:56:49
0983100000007129;Elektriciteit;Aanvraag goedgekeurd;11-8-2023 14:56:49
0983100000008105;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:03
0983100000008105;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:03
0983100000008982;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:14
0983100000008982;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:14
0983100000009213;Warmte;Aanvraag ontvangen;22-6-2023 11:25:49
0983100000009213;Elektriciteit;Aanvraag ontvangen;22-6-2023 11:25:49
0983100000012594;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:29
0983100000012804;Warmte;Aanvraag goedgekeurd;5-8-2023 18:31:44
0983100000012804;Elektriciteit;Aanvraag goedgekeurd;5-8-2023 18:31:44
0983100000012840;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:15
0983100000012840;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:15
0983100000016914;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:09
0983100000016914;Warmte;Aanvraag goedgekeurd;27-6-2023 13:22:09
0983100000017116;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:15
0983100000017837;Warmte;Aanvraag goedgekeurd;18-7-2023 10:33:58
0983100000017837;Elektriciteit;Aanvraag goedgekeurd;18-7-2023 10:33:58
0983100000022318;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:04
0983100000023247;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:57
0983100000024210;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:20
0983100000024210;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:20
0983100000025723;Elektriciteit;Aanvraag goedgekeurd;18-8-2023 08:33:38
0983100000028438;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:46
0983100000028438;Warmte;Aanvraag ontvangen;1-6-2023 10:37:46
0983100000028438;Warmte;Aanvraag ontvangen;1-6-2023 10:37:51
0983100000028438;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:51
0983100000028877;Elektriciteit;Aanvraag goedgekeurd;1-8-2023 16:51:54
0983100000028877;Warmte;Aanvraag goedgekeurd;1-8-2023 16:51:54
0983100000030754;Elektriciteit;Aanvraag goedgekeurd;24-7-2023 12:38:07
0983100000030754;Warmte;Aanvraag goedgekeurd;24-7-2023 12:38:07
0983100000032175;Elektriciteit;Aanvraag goedgekeurd;18-8-2023 08:33:36
0983100000032175;Warmte;Aanvraag goedgekeurd;18-8-2023 08:33:36
0983100000058744;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:40
0983100000058744;Warmte;Aanvraag ontvangen;11-5-2023 11:32:40
0983100000060782;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 10:01:47
0983100000060782;Warmte;Aanvraag goedgekeurd;2-8-2023 10:01:47
0983100000070665;Warmte;Aanvraag ontvangen;22-6-2023 11:25:49
0983100000070665;Elektriciteit;Aanvraag ontvangen;22-6-2023 11:25:49
0983100000070793;Elektriciteit;Aanvraag goedgekeurd;23-8-2023 09:53:28
0983100000070794;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:17
0983100000070796;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:17
0983100000070797;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:17
0984100000404793;Warmte;Aanvraag ontvangen;11-5-2023 11:32:35
0984100000407180;Warmte;Aanvraag goedgekeurd;4-8-2023 13:01:47
0984100000407180;Elektriciteit;Aanvraag goedgekeurd;4-8-2023 13:01:47
0984100000408746;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:00
0984100000408746;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:00
0984100000410324;Warmte;Aanvraag goedgekeurd;1-8-2023 16:31:55
0984100000410324;Elektriciteit;Aanvraag goedgekeurd;1-8-2023 16:31:55
0984100000411167;Warmte;Aanvraag ontvangen;4-5-2023 15:14:54
0984100000411167;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:54
0986100000489325;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:59
0986100000489325;Warmte;Aanvraag ontvangen;4-5-2023 15:14:59
0986100000491001;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:29
0986100000491001;Warmte;Aanvraag ontvangen;8-6-2023 08:02:29
0986100000492673;Warmte;Aanvraag ontvangen;1-6-2023 10:37:52
0988100000003478;Warmte;Aanvraag goedgekeurd;14-8-2023 12:11:29
0988100000003478;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 12:11:29
0988100000005765;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:41
0988100000005765;Warmte;Aanvraag ontvangen;11-5-2023 11:32:41
0988100000009672;Elektriciteit;Aanvraag ontvangen;7-6-2023 14:31:26
0988100000009672;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:50
0988100000010915;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:14
0988100000010915;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:14
0988100000015083;Warmte;Aanvraag ontvangen;17-5-2023 14:37:38
0988100000015084;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:04
0988100000015084;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:04
0988100000015899;Warmte;Aanvraag ontvangen;4-5-2023 15:14:55
0988100000017138;Elektriciteit;Aanvraag goedgekeurd;28-7-2023 10:00:52
0988100000017331;Warmte;Aanvraag ontvangen;11-5-2023 11:32:41
0988100000017838;Elektriciteit;Aanvraag goedgekeurd;3-8-2023 11:01:53
0988100000017838;Warmte;Aanvraag goedgekeurd;3-8-2023 11:01:53
0994100002011403;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:54
0994100002011403;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:54
0994100002011810;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:06
0994100002011810;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:06
0994100002013140;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:14
0994100002013140;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:14
0994100002013584;Warmte;Aanvraag ontvangen;4-5-2023 15:14:54
0994100002013584;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:54
0994100002014873;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:08
0994100002014873;Warmte;Aanvraag goedgekeurd;27-6-2023 13:22:08
0994100002015048;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:55
0994100002016085;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:15
0994100002016085;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:15
0994100002020481;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:46
0994100002020481;Warmte;Aanvraag ontvangen;1-6-2023 10:37:46
0995100000708901;Elektriciteit;Aanvraag goedgekeurd;21-7-2023 10:28:04
0995100000708901;Warmte;Aanvraag goedgekeurd;21-7-2023 10:28:04
0995100000717102;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:08
0995100000717102;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:08
1507100000013048;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:37
1507100000013048;Warmte;Aanvraag ontvangen;11-5-2023 11:32:37
1507100000025808;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:54
1507100000025808;Warmte;Aanvraag ontvangen;4-5-2023 15:14:54
1509100000189190;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 11:16:45
1509100000189190;Warmte;Aanvraag goedgekeurd;14-8-2023 11:16:45
1509100000191850;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:09
1509100000192160;Warmte;Aanvraag ontvangen;11-5-2023 11:32:41
1509100000192160;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:41
1509100000197723;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:09
1509100000197723;Warmte;Aanvraag goedgekeurd;27-6-2023 13:22:09
1509100000200178;Warmte;Aanvraag ontvangen;8-6-2023 08:02:30
1509100000200178;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:30
1509100000205796;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:40
1509100000205796;Warmte;Aanvraag ontvangen;11-5-2023 11:32:40
1509100000206364;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 12:51:50
1509100000209125;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:47
1509100000209125;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:47
1509100000248639;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:18
1509100000248639;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:18
1525100000000756;Warmte;Aanvraag ontvangen;8-6-2023 08:02:28
1525100000000859;Elektriciteit;Aanvraag goedgekeurd;29-8-2023 08:54:05
1525100000000859;Warmte;Aanvraag goedgekeurd;29-8-2023 08:54:05
1525100000004923;Warmte;Aanvraag ontvangen;15-6-2023 14:13:42
1525100000004923;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:42
1581100000000844;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:54
1581100000000844;Warmte;Aanvraag ontvangen;1-6-2023 10:37:54
1581100000001508;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:52
1581100000003928;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:21
1581100000003928;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:21
1581100000004355;Warmte;Aanvraag ontvangen;22-6-2023 11:25:49
1581100000004355;Elektriciteit;Aanvraag ontvangen;22-6-2023 11:25:49
1581100000009714;Warmte;Aanvraag goedgekeurd;11-8-2023 11:46:50
1581100000009715;Elektriciteit;Aanvraag goedgekeurd;1-8-2023 16:41:53
1581100000010121;Warmte;Aanvraag goedgekeurd;14-8-2023 08:46:46
1581100000017679;Warmte;Aanvraag goedgekeurd;1-8-2023 10:21:45
1581100000017928;Warmte;Aanvraag ontvangen;8-6-2023 08:02:27
1581100000017928;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:27
1581100000038274;Warmte;Aanvraag goedgekeurd;11-8-2023 11:46:50
1586100000002585;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 16:53:05
1586100000019003;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:15
1586100000019003;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:15
1598100000000675;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:38
1598100000000675;Warmte;Aanvraag ontvangen;17-5-2023 14:37:38
1598100000011353;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:53
1598100000011353;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:53
1598100000015447;Elektriciteit;Aanvraag goedgekeurd;27-7-2023 15:20:53
1598100000017875;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:24
1598100000017875;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:24
1640100000021507;Warmte;Aanvraag ontvangen;17-5-2023 14:37:38
1640100000021507;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:38
1640100000029511;Warmte;Aanvraag ontvangen;4-5-2023 15:14:59
1640100000029511;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:59
1640100000029827;Warmte;Aanvraag ontvangen;11-5-2023 11:32:41
1640100000029827;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:41
1640100000048323;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:04
1640100000048323;Warmte;Aanvraag ontvangen;4-5-2023 15:15:04
1640100000057265;Warmte;Aanvraag ontvangen;4-5-2023 15:14:54
1640100000057265;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:54
1640100000064174;Warmte;Aanvraag goedgekeurd;14-8-2023 15:42:40
1641100001081004;Warmte;Aanvraag ontvangen;1-6-2023 10:37:46
1641100001081004;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:46
1641100001085737;Elektriciteit;Aanvraag goedgekeurd;1-9-2023 10:00:11
1641100001086193;Warmte;Aanvraag goedgekeurd;24-8-2023 10:48:40
1641100001086765;Elektriciteit;Aanvraag goedgekeurd;25-8-2023 13:54:05
1641100001086765;Warmte;Aanvraag goedgekeurd;25-8-2023 13:54:05
1641100001087766;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:13
1641100001087766;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:13
1641100001090450;Warmte;Aanvraag ontvangen;4-5-2023 15:14:59
1651100000003003;Warmte;Aanvraag goedgekeurd;29-8-2023 08:54:07
1651100000003662;Warmte;Aanvraag goedgekeurd;26-7-2023 15:43:08
1651100000011792;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:49
1651100000011792;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:49
1652100000000840;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:12
1652100000026514;Warmte;Aanvraag goedgekeurd;18-8-2023 08:33:35
1655100000494557;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:59
1655100000494557;Warmte;Aanvraag ontvangen;4-5-2023 15:14:59
1655100000498869;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:52
1655100000498869;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:52
1663100000000373;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 12:49:15
1663100000000373;Warmte;Aanvraag goedgekeurd;14-8-2023 12:49:15
1669100000207833;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:01
1669100000208029;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:43
1671100000003576;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:39
1671100000003576;Warmte;Aanvraag ontvangen;17-5-2023 14:37:39
1672100000005800;Warmte;Aanvraag ontvangen;4-5-2023 15:15:02
1674100000951509;Warmte;Aanvraag ontvangen;8-6-2023 08:02:28
1674100000951516;Warmte;Aanvraag ontvangen;4-5-2023 15:14:55
1674100000951536;Warmte;Aanvraag goedgekeurd;14-8-2023 12:11:29
1674100000951576;Warmte;Aanvraag goedgekeurd;24-7-2023 12:38:07
1674100000951828;Warmte;Aanvraag goedgekeurd;14-8-2023 12:11:29
1674100000955681;Elektriciteit;Aanvraag goedgekeurd;4-9-2023 09:00:08
1674100000955681;Warmte;Aanvraag goedgekeurd;4-9-2023 09:00:08
1674100000957654;Warmte;Aanvraag ontvangen;1-6-2023 10:37:52
1674100000957654;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:52
1674100000959355;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:58
1674100000959355;Warmte;Aanvraag ontvangen;4-5-2023 15:14:58
1674100000963693;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:42
1674100000990893;Warmte;Aanvraag ontvangen;22-6-2023 08:44:47
1674100000992688;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:19
1674100000992688;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:19
1674100001005550;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:57
1674100001005550;Warmte;Aanvraag ontvangen;4-5-2023 15:14:57
1674100001005550;Elektriciteit;Aanvraag ontvangen;26-5-2023 08:39:42
1674100001005550;Warmte;Aanvraag ontvangen;26-5-2023 08:39:42
1674100001005550;Elektriciteit;Aanvraag goedgekeurd;11-8-2023 11:06:53
1674100001005550;Warmte;Aanvraag goedgekeurd;11-8-2023 11:06:53
1674100001010685;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:20
1674100001010685;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:20
1674100001037012;Warmte;Aanvraag ontvangen;4-5-2023 15:14:57
1674100001037012;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:57
1674100001260749;Elektriciteit;Aanvraag goedgekeurd;31-7-2023 13:31:49
1680100000002017;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:36
1680100000002017;Warmte;Aanvraag ontvangen;11-5-2023 11:32:36
1680100000011121;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:54
1681100000005070;Warmte;Aanvraag ontvangen;4-5-2023 15:14:55
1681100000005070;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:55
1681100000013580;Warmte;Aanvraag ontvangen;17-5-2023 14:37:37
1681100000034412;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:10
1684100000000841;Warmte;Aanvraag goedgekeurd;18-7-2023 10:33:52
1684100000000841;Elektriciteit;Aanvraag goedgekeurd;18-7-2023 10:33:52
1684100000000844;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:54
1684100000000844;Warmte;Aanvraag goedgekeurd;17-7-2023 11:03:54
1684100000014912;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:38
1684100000014912;Warmte;Aanvraag goedgekeurd;16-8-2023 11:23:36
1684100000014912;Elektriciteit;Aanvraag goedgekeurd;16-8-2023 11:23:36
1685100000132769;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 10:26:43
1685100000132769;Warmte;Aanvraag goedgekeurd;14-8-2023 10:26:43
1685100000137059;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:04
1685100000137059;Elektriciteit;Aanvraag goedgekeurd;16-8-2023 11:23:35
1685100000141201;Elektriciteit;Aanvraag goedgekeurd;16-8-2023 11:23:33
1690100000001620;Warmte;Aanvraag ontvangen;1-6-2023 10:37:49
1690100000014765;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 11:01:53
1690100000014765;Warmte;Aanvraag goedgekeurd;2-8-2023 11:01:53
1690100000021930;Warmte;Aanvraag ontvangen;17-5-2023 14:37:37
1690100000021930;Warmte;Aanvraag ontvangen;17-5-2023 14:37:37
1696100000018057;Elektriciteit;Aanvraag goedgekeurd;10-8-2023 13:06:44
1696100000029551;Elektriciteit;Aanvraag goedgekeurd;25-8-2023 13:54:04
1696100000029551;Warmte;Aanvraag goedgekeurd;25-8-2023 13:54:04
1696100000031041;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 10:03:07
1699100000000268;Warmte;Aanvraag goedgekeurd;25-7-2023 15:53:12
1699100000001442;Warmte;Aanvraag ontvangen;4-5-2023 15:15:04
1699100000001442;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:04
1699100000004181;Warmte;Aanvraag ontvangen;4-5-2023 15:14:57
1699100000004181;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:57
1699100000005030;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:48
1699100000005956;Warmte;Aanvraag ontvangen;8-6-2023 08:02:29
1699100000005956;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:29
1699100000008179;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
1699100000008816;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:55
1699100000018135;Warmte;Aanvraag ontvangen;4-5-2023 15:15:04
1699100000018135;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:04
1699100000021098;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:06
1699100000021098;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:06
1699100000021974;Warmte;Aanvraag ontvangen;1-6-2023 10:37:51
1699100000021974;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:51
1699100000023193;Elektriciteit;Aanvraag goedgekeurd;7-8-2023 09:26:44
1700100000013162;Warmte;Aanvraag ontvangen;4-5-2023 15:14:58
1701100000206718;Warmte;Aanvraag goedgekeurd;21-7-2023 10:28:03
1701100000206718;Elektriciteit;Aanvraag goedgekeurd;21-7-2023 10:28:03
1701100000207797;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:56
1701100000207797;Warmte;Aanvraag goedgekeurd;17-7-2023 11:03:56
1701100000210544;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:52
1701100000210544;Warmte;Aanvraag ontvangen;1-6-2023 10:37:52
1702100000002359;Warmte;Aanvraag ontvangen;1-6-2023 10:37:52
1702100000002359;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:52
1702100000002472;Warmte;Aanvraag goedgekeurd;25-8-2023 13:54:05
1702100000002472;Elektriciteit;Aanvraag goedgekeurd;25-8-2023 13:54:05
1705100000000439;Warmte;Aanvraag ontvangen;4-5-2023 15:14:57
